7.317762159445034342e+01,2.211832358725876801e+00
7.404107174610005870e+01,2.310332549296518323e+00
7.286228000676733529e+01,1.948784183042002072e+00
7.402613388965799857e+01,2.299812568559522319e+00
7.282351317310455840e+01,1.953227631897570982e+00
7.343632238318778604e+01,2.242079703549615832e+00
7.414281997324562212e+01,2.210675327712864568e+00
7.283154113464775037e+01,1.959039399572874762e+00
7.400732456933130265e+01,2.171501897676610948e+00
7.390030241707540881e+01,2.283271961649880222e+00
7.341227957304066365e+01,2.038185263661251856e+00
7.254322916566256652e+01,2.025096687683328511e+00
7.267408311245698371e+01,2.075309085286090927e+00
7.387056607392091223e+01,2.138607656122097911e+00
7.255794448728055102e+01,1.973044270533604427e+00
7.262551894043033940e+01,2.050359590370256946e+00
7.292242035543256407e+01,1.978443660784140246e+00
7.274491670753215544e+01,2.088758541827069770e+00
7.355926411427446965e+01,2.072080301706633598e+00
7.365004816808720989e+01,2.252595837811961932e+00
7.261285740851543835e+01,1.976826611735047923e+00
7.403137567313986267e+01,2.258388641704115685e+00
7.258415620416921854e+01,2.006233581761491358e+00
7.395123450952367250e+01,2.174950735563077053e+00
7.270790043494035615e+01,2.069928407991805219e+00
7.390509149652103815e+01,2.160531470440268720e+00
7.263725511845031235e+01,2.042356247529382607e+00
7.271155454844549126e+01,1.975586442167584389e+00
7.402188443938125317e+01,2.208588688655878762e+00
7.265820266656442072e+01,2.048955346374809583e+00
7.281139833359075908e+01,1.979578195334450674e+00
7.402441784088476595e+01,2.215926130005453132e+00
7.261158286430230646e+01,2.014153365722821665e+00
7.346926045614431189e+01,2.224991218876106736e+00
7.351760063225655983e+01,2.231188130617300480e+00
7.373261409978030656e+01,2.252946344459321626e+00
7.381356478828361389e+01,2.139664296907564101e+00
7.358988703197016434e+01,2.238058558949123533e+00
7.263361589435997701e+01,2.022750620342137928e+00
7.268393745082380519e+01,1.986568391814866441e+00
7.399507352829799345e+01,2.209035966094945458e+00
7.369531467732549856e+01,2.111301414314693758e+00
7.278470508866594457e+01,2.084444177032046319e+00
7.400096108023481634e+01,2.223437806304425557e+00
7.395327924288471877e+01,2.249670265864909702e+00
7.378246277144370424e+01,2.135346974104666895e+00
7.399101172837939089e+01,2.233667546880082622e+00
7.321820352851241864e+01,2.025585931478013357e+00
7.397482029434698347e+01,2.242121047056241157e+00
7.309270347755190755e+01,2.009532934450782626e+00
7.376296065255330348e+01,2.249383371357652095e+00
7.363127904380021960e+01,2.238694529574429826e+00
7.278972184940796808e+01,1.987927012925701842e+00
7.349540011125739625e+01,2.223207902823448823e+00
7.395369649994310635e+01,2.196734473773346519e+00
7.368312295973959181e+01,2.112915410401301042e+00
7.393401046358806639e+01,2.189305486505332077e+00
7.315596526242268283e+01,2.019069888589157813e+00
7.389482915011620889e+01,2.173993956887784851e+00
7.388339273370634430e+01,2.247408475839458575e+00
7.384512195672834878e+01,2.248125681351493377e+00
7.304356572531854397e+01,2.145111830817477916e+00
7.272660454397635021e+01,2.056332826206525244e+00
7.296512705059564041e+01,2.127272920466021233e+00
7.298706076588912595e+01,2.132355966770754563e+00
7.307202375769460900e+01,2.010680499491387163e+00
7.344805336642632199e+01,2.066196125127207850e+00
7.379411551436068351e+01,2.245995485898936828e+00
7.387161941576660240e+01,2.245759191077610240e+00
7.287747735029289231e+01,2.103879011681514921e+00
7.306052261365542222e+01,2.147300326052867803e+00
7.327954188900193344e+01,2.188334342458161608e+00
7.277290378326765108e+01,1.994350087620976986e+00
7.268445354786533130e+01,2.018584964819998273e+00
7.394003424131973645e+01,2.204725929735338763e+00
7.300135063884525266e+01,2.132966935779725848e+00
7.275075942554548192e+01,2.060462820530583716e+00
7.376247425192157436e+01,2.242256108567405981e+00
7.269503764449206074e+01,2.022623419082214546e+00
7.289785801007666066e+01,1.999177692642921889e+00
7.272631203480864315e+01,2.046843191789863070e+00
7.391248287501966274e+01,2.194173258107851243e+00
7.343228219811895485e+01,2.066621466397445595e+00
7.277444892264531973e+01,2.000176346079908019e+00
7.277455696260769002e+01,2.066107019486131957e+00
7.392493752653996353e+01,2.204334909398294240e+00
7.289530354743416751e+01,2.104333021906986900e+00
7.370560455791411414e+01,2.125346993045772237e+00
7.342472962491378041e+01,2.207137269695675474e+00
7.349279922725973790e+01,2.078690176637370435e+00
7.357109389992885440e+01,2.094766224676157140e+00
7.338937523985751454e+01,2.201414970750104949e+00
7.279236116848112204e+01,2.001512132583488146e+00
7.317365305435123446e+01,2.027886039981854793e+00
7.282940317700608546e+01,2.001678902690497530e+00
7.346420060274387254e+01,2.210823921355508315e+00
7.289854560344267043e+01,2.101531124596244471e+00
7.361358354571761708e+01,2.226177279032752310e+00
7.351450344982185925e+01,2.085745213370901574e+00
7.330186077230499109e+01,2.185578465430698003e+00
7.390044295780559480e+01,2.206286840613115086e+00
7.283551042044499013e+01,2.080856693353025921e+00
7.389776783305894980e+01,2.206944640012988845e+00
7.386792677277830421e+01,2.184965250654781421e+00
7.277905273049940149e+01,2.009504925269800069e+00
7.388912685454414486e+01,2.198071643669378794e+00
7.385060116980271516e+01,2.230818452204102353e+00
7.372132108493750025e+01,2.232305073883469326e+00
7.339649884370751920e+01,2.064923537483196458e+00
7.291200892591493243e+01,2.007190681388898668e+00
7.358665747439286520e+01,2.102318901759332892e+00
7.389070977721419808e+01,2.203128664429703232e+00
7.317970199826000055e+01,2.032513053369298994e+00
7.312493693258842598e+01,2.026068562398941175e+00
7.284322993525250922e+01,2.007517495933324181e+00
7.276718901948451901e+01,2.016413591314580867e+00
7.362777227481554121e+01,2.224612194008057209e+00
7.314582616869125786e+01,2.155644287120449309e+00
7.375485151078076740e+01,2.146523645356509746e+00
7.350008159331589752e+01,2.085634327363213192e+00
7.275690683018088123e+01,2.034350460757357926e+00
7.301104908007684458e+01,2.126100664877021984e+00
7.350193027956262881e+01,2.086345803531388210e+00
7.386820950451452461e+01,2.219885627811301720e+00
7.276978923547846989e+01,2.045021316376109066e+00
7.339504190635243219e+01,2.196902938804444538e+00
7.383072076779787096e+01,2.174730158254944090e+00
7.276281597239585608e+01,2.034164055236748592e+00
7.282766750970064606e+01,2.071308059557054548e+00
7.374272658939746350e+01,2.145455381897947156e+00
7.281368490244435066e+01,2.065149100163859330e+00
7.336438065843337597e+01,2.062496152949670591e+00
7.386687064493240484e+01,2.201422556310723255e+00
7.379609393909670700e+01,2.163359143455758637e+00
7.363051793627914776e+01,2.222149817280544948e+00
7.347696216694518512e+01,2.206476330786171669e+00
7.371582152806558952e+01,2.226811185185274766e+00
7.301028431835186439e+01,2.123680511224505185e+00
7.283271533410943732e+01,2.071511091938991633e+00
7.317392764129857596e+01,2.034866732434171599e+00
7.354799772207597641e+01,2.213932700045236235e+00
7.278800900837806864e+01,2.048403709020797159e+00
7.340174044340602677e+01,2.069877654346977458e+00
7.297894493874727573e+01,2.115334711081183094e+00
7.380552204077710599e+01,2.224440763106618757e+00
7.339004358657309979e+01,2.193878680399053760e+00
7.330821566138961032e+01,2.054672290852193051e+00
7.280462327400883282e+01,2.056577746948270669e+00
7.278529364382249867e+01,2.033027492473295617e+00
7.284479150164960970e+01,2.071808983851295860e+00
7.307269981160912664e+01,2.025612810711439948e+00
7.307260276167515656e+01,2.025612867184891641e+00
7.283476095694538799e+01,2.017871019480717010e+00
7.310794205046491356e+01,2.143140071607854580e+00
7.381373023650263576e+01,2.176428097279365037e+00
7.370346908307477918e+01,2.138319901132224921e+00
7.378550815315200850e+01,2.222437676137265505e+00
7.376881516187957288e+01,2.159055281096816881e+00
7.292010630816211858e+01,2.016014169795402378e+00
7.283755946090224143e+01,2.018471276835662298e+00
7.282093252296357377e+01,2.020972860943207383e+00
7.299130563139780747e+01,2.019430006923763177e+00
7.370119552007832908e+01,2.138146070465903215e+00
7.370269102367245750e+01,2.138755610386462003e+00
7.301912960000890962e+01,2.122333446873025942e+00
7.286839460274163116e+01,2.078992962444630166e+00
7.368585677179294180e+01,2.134803589606895091e+00
7.328598438769471102e+01,2.175282809265638662e+00
7.365064101129435414e+01,2.219025805575610466e+00
7.280145147832563168e+01,2.035065195390505455e+00
7.370313373492201947e+01,2.139882224820461865e+00
7.371174143357185926e+01,2.142445016991638695e+00
7.292306223192490222e+01,2.095975973097898848e+00
7.375573978607138770e+01,2.156440068702878854e+00
7.361899037980302296e+01,2.117829309616223732e+00
7.380845275375864389e+01,2.178150842240552887e+00
7.378566038930999582e+01,2.168089548648658216e+00
7.381573468943884109e+01,2.182527052544956714e+00
7.382704693693746378e+01,2.209275975795657931e+00
7.368225544887107503e+01,2.219529822280976283e+00
7.373709711193173177e+01,2.220362852178699331e+00
7.348178502060605410e+01,2.088727627771207462e+00
7.367635249824103028e+01,2.133636821246854609e+00
7.382384439170002111e+01,2.194193626998710123e+00
7.345085573245984278e+01,2.083278357342965847e+00
7.337270082595152587e+01,2.069318334822352057e+00
7.307119680835502606e+01,2.028718115644066788e+00
7.378856500284408071e+01,2.172736883360304905e+00
7.328570669365913659e+01,2.173440679218201499e+00
7.283864514535049750e+01,2.061043453948563808e+00
7.329505503553987467e+01,2.174794119476778143e+00
7.285344853888011585e+01,2.067757026562332179e+00
7.378881820883071896e+01,2.214655437416460870e+00
7.286086101106916146e+01,2.069809663693223278e+00
7.337098949254414038e+01,2.186000634029557244e+00
7.282449731919028579e+01,2.035649201151745746e+00
7.355116344081811519e+01,2.207978179692489107e+00
7.381126030539739702e+01,2.204285619652236683e+00
7.353170671993109409e+01,2.205955208447051952e+00
7.344011651525420348e+01,2.082585117000609998e+00
7.294270623481141058e+01,2.097558706546244878e+00
7.381163877362570247e+01,2.197129720145706955e+00
7.368843789519534937e+01,2.216479880318532381e+00
7.321740487294114530e+01,2.160090815688011645e+00
7.287171760010923549e+01,2.024651786883924220e+00
7.286832225856127820e+01,2.025039253328371203e+00
7.377545653746497578e+01,2.212709264319873359e+00
7.284565925398042907e+01,2.029921686447004436e+00
7.327451522624180313e+01,2.055451825250422360e+00
7.380175642164421390e+01,2.187761796943067161e+00
7.319719796919632415e+01,2.044862367950977866e+00
7.290193494918881356e+01,2.083131270907992771e+00
7.285939772353430044e+01,2.027761163573444048e+00
7.371770956113886086e+01,2.150291295549679571e+00
7.377833198698108674e+01,2.210960749750201515e+00
7.313944581010322565e+01,2.038112230172768768e+00
7.295536452289293550e+01,2.024008045807787592e+00
7.371140926784552505e+01,2.148452822487822989e+00
7.334636742147360167e+01,2.067259325866739328e+00
7.318418302962655275e+01,2.043772737877400214e+00
7.345694508884250240e+01,2.195841313092389946e+00
7.289382825968483814e+01,2.025302200875508163e+00
7.374400082221248454e+01,2.160634588941941825e+00
7.314061000669531154e+01,2.143915546123873028e+00
7.284006665282952042e+01,2.049119900478649114e+00
7.294035765811888439e+01,2.024677752669544528e+00
7.379775200786561129e+01,2.196997168530248512e+00
7.351964043732962750e+01,2.202289053177811873e+00
7.292297658352879353e+01,2.025451170311389326e+00
7.325440323795061204e+01,2.164956857719439576e+00
7.337696932413349771e+01,2.073344897495917216e+00
7.343111448348987835e+01,2.191866926953142336e+00
7.302949257646088199e+01,2.029203243112098320e+00
7.319102929471856100e+01,2.045524230806862853e+00
7.309789195159714836e+01,2.035055559844967998e+00
7.340858721586694458e+01,2.188617392961974328e+00
7.345542786066951635e+01,2.194540977541791449e+00
7.284808678491158673e+01,2.050877999607515711e+00
7.324242315712507434e+01,2.052710252189354101e+00
7.294585617622554707e+01,2.094620040299033370e+00
7.298998665390840301e+01,2.107266780437230036e+00
7.287090639096776101e+01,2.031565566361132724e+00
7.332817808647233448e+01,2.176309313213187213e+00
7.285088759732613539e+01,2.048704926416425653e+00
7.378007318826679750e+01,2.185431115717521244e+00
7.352475873737660095e+01,2.200841204083173519e+00
7.337475268942033324e+01,2.182336170009261167e+00
7.300892331349618303e+01,2.030246859701790640e+00
7.352863085958925637e+01,2.104786484355263276e+00
7.376468749235756661e+01,2.203389466614519066e+00
7.294367546923054135e+01,2.091307532089374366e+00
7.375027970686880963e+01,2.169753197856211457e+00
7.359512926592162785e+01,2.120492642677312745e+00
7.340318311475940050e+01,2.080219250077207871e+00
7.286451802736220884e+01,2.052316533145130961e+00
7.357646419874616583e+01,2.116610814358747650e+00
7.365862977863810102e+01,2.208832781505330800e+00
7.350088583342365212e+01,2.099739869077688059e+00
7.376127755990268042e+01,2.178956000667241266e+00
7.290786763618174859e+01,2.076785233888891469e+00
7.366612102978635335e+01,2.208697361984066632e+00
7.356790597607550808e+01,2.114961315921399798e+00
