6.705784417844759560e+01,2.563157957429391121e-01,9.232014002834232347e-01
7.109112839310721199e+01,2.206654200589023562e-01,8.661684889000893506e-01
7.690459899016163092e+01,1.791141072648257671e-01,7.295123998629358120e-01
7.512892871434698350e+01,1.957154288698184086e-01,7.507488644282670487e-01
8.116472556750690615e+01,2.006808242082862292e-01,6.174176365661098176e-01
7.272908109018382561e+01,2.544719168182559832e-01,7.589458122480088331e-01
7.210447105234992193e+01,2.403712593356612526e-01,7.764588101567264644e-01
7.519966348199477579e+01,2.126010790586956578e-01,7.523922725282402579e-01
7.550011487705160107e+01,2.025057377392388003e-01,7.577965407241271656e-01
7.147464083607199825e+01,2.050709597289427644e-01,8.518254045011562914e-01
7.378962505183972098e+01,2.169597785519671862e-01,7.867262737162933339e-01
7.371884671048708526e+01,1.996205319236235010e-01,8.093190065846356251e-01
6.911269661113934148e+01,2.606830215432320297e-01,8.471752504650781335e-01
6.804176978589863722e+01,2.796948070651253948e-01,8.621093473074290525e-01
8.738462484339123648e+01,1.512642961601484981e-01,5.651068635613307745e-01
7.559637315778215338e+01,2.237413671049306163e-01,7.017093883155870460e-01
7.303932997676064076e+01,2.218049507351948224e-01,8.017696744846751766e-01
7.237960015251864831e+01,2.024934209354038728e-01,8.423318796931261732e-01
6.813815961081458283e+01,2.754734805532437214e-01,8.641833300029930776e-01
7.432599806529569264e+01,2.378437899284729651e-01,7.357737683587163291e-01
6.788380401292492650e+01,2.599392460255398607e-01,8.922563358278241541e-01
8.652617702744434780e+01,1.392880937814911235e-01,5.853159125594936674e-01
7.000115770516286773e+01,2.420086726775944608e-01,8.711971844691924760e-01
9.784141675017971806e+01,1.368699385454076323e-01,4.249423796913664453e-01
7.079314289378392289e+01,2.543758436820091617e-01,8.244606268123884085e-01
7.681126363064251450e+01,2.264069734030269565e-01,6.763004779266308386e-01
8.227258318551761818e+01,1.597139462476984684e-01,6.484930223077172151e-01
6.667548757499251622e+01,2.976921483594651696e-01,9.077778279865208466e-01
7.556994065339365818e+01,2.019106002477005501e-01,7.547179874058360660e-01
6.968895193784440778e+01,2.164158177987210718e-01,9.059639494209961175e-01
6.699147322193778109e+01,2.678680959986182719e-01,9.159843295196919977e-01
6.358682258207380755e+01,3.290839986957576624e-01,9.864686156361923697e-01
7.511622547513124459e+01,2.246382424950205403e-01,7.145485091707797221e-01
7.572651166735086292e+01,2.145945118861646295e-01,7.106402615105852361e-01
6.418486985625585817e+01,3.229513661514546996e-01,9.714873491066584599e-01
7.447026205983326008e+01,2.347381052883430186e-01,7.353674114626977953e-01
7.917646511135802712e+01,1.682495885863177776e-01,7.012242174813092532e-01
8.409389730440064170e+01,1.542456314284195440e-01,6.189751122311604181e-01
6.820113326995416969e+01,2.762206322568293571e-01,8.834953297458434385e-01
6.635535290936587671e+01,2.775076783036122818e-01,9.567017726018106627e-01
6.799336150257187228e+01,2.448051406076126590e-01,9.119346313376106572e-01
9.229718174533380193e+01,1.336557715436721416e-01,5.076561685575836647e-01
7.056252686186807921e+01,2.359422102046970227e-01,8.592525988330894648e-01
7.613893104765520548e+01,2.240948779212125486e-01,6.910095564647322774e-01
7.003566709987364902e+01,2.291235786617245584e-01,8.624648538416196386e-01
6.786726997382996274e+01,2.506433021153763874e-01,9.343107393733653954e-01
7.572047480181770140e+01,1.971988071262854303e-01,7.555853310652660415e-01
8.375548693233925235e+01,1.581013193346377799e-01,6.209397200752893031e-01
7.357637701530624952e+01,2.267707902097028660e-01,7.760716338774391598e-01
8.671562867969197441e+01,1.581257528054349493e-01,5.496446443317941633e-01
7.969964383018516685e+01,2.049348674428945472e-01,6.307547479508608390e-01
7.626761369388796652e+01,2.012703307815726927e-01,7.360457785213510018e-01
9.181439070637031818e+01,1.259254536625379617e-01,5.201097345467659006e-01
6.619549468502158618e+01,2.919475636900860649e-01,9.391159536246580508e-01
8.060848068758235740e+01,1.640390189365190099e-01,6.688834994068958428e-01
7.786851216057691261e+01,1.754401969641894710e-01,7.231152537392544488e-01
9.286847242862469898e+01,1.410471930297514387e-01,4.888801658826640306e-01
6.510446152884810544e+01,2.975890325538498304e-01,9.542606573374445844e-01
7.381559882312195953e+01,2.003992283749269632e-01,7.873713411080438540e-01
9.095302049041347914e+01,1.530967556619803327e-01,4.883517034669723200e-01
8.634073920275039882e+01,1.768826614802179731e-01,5.388772462903083094e-01
8.706743046055301249e+01,1.411757344540978676e-01,5.778462246314525208e-01
6.604505193384622430e+01,2.881056244784196418e-01,9.518625234190615236e-01
7.712230251304201545e+01,1.800565814082689120e-01,7.293059849786415194e-01
7.348424728046056487e+01,2.376600453841819227e-01,7.453350609139108851e-01
7.021525713733936414e+01,2.669413596591842519e-01,8.140054652339063779e-01
7.305256578108372878e+01,2.344535727761228594e-01,7.603271692799378201e-01
6.985643996888850893e+01,2.677817479965780012e-01,8.218091737523303131e-01
6.848330182002175093e+01,2.275557766925312142e-01,9.331222068486740850e-01
7.646175857213958693e+01,1.898781775992021692e-01,7.284389823993753232e-01
