9.546198889686650091e+01,1.347711039514559728e-01,4.634369854873509609e-01
6.718145385669950542e+01,3.313013470227165747e-01,8.784698699077442274e-01
9.105618305824020808e+01,1.844246032260366264e-01,4.692581918049402723e-01
8.689354052800372585e+01,1.983048914522042017e-01,5.095082904584384842e-01
7.721672675093032012e+01,2.281258978829467376e-01,6.735060575367353142e-01
7.522939228677931567e+01,2.671565187820755249e-01,6.805907293613318032e-01
7.831705962251996311e+01,2.469649468526954328e-01,6.279897424487497215e-01
7.690134646962984277e+01,2.346025667468512599e-01,6.989123259575246161e-01
7.465948024149247431e+01,2.359053447187462460e-01,7.593426584631763898e-01
7.568257927839580645e+01,2.146303861531622115e-01,7.432434557193617897e-01
7.797082485609359992e+01,2.117333197644326592e-01,7.013130596327227240e-01
6.764946473260528137e+01,3.013734152058659688e-01,9.051747006012959007e-01
8.044260850492649695e+01,2.252117829253726111e-01,6.203444952309120630e-01
9.274641827562830088e+01,1.670272891161294071e-01,4.562825233075641362e-01
6.688723478520947197e+01,2.783339205038483088e-01,9.441809971284310654e-01
8.664190609865387671e+01,1.938717391450801020e-01,5.347593132504816493e-01
6.320187064975836222e+01,3.489965392714987624e-01,9.961885558619707481e-01
7.419583996033183837e+01,2.243461409849269173e-01,7.800636255586336221e-01
6.699318883873320374e+01,3.006908560065282843e-01,9.008232801955895486e-01
7.481047118728052681e+01,2.531253222675915460e-01,7.061062015735883879e-01
8.509232648706961299e+01,1.917150447669474789e-01,5.510545450078350171e-01
8.210981114075825360e+01,2.113934278910175046e-01,5.849917067445139507e-01
6.992511462026847369e+01,2.640546942256348228e-01,8.467606392284127148e-01
9.484700753075114221e+01,1.374384357044046157e-01,4.741832308438622134e-01
6.482726999199194040e+01,3.524521607603678941e-01,9.259933563409306068e-01
7.160900588883140472e+01,2.489819593450533497e-01,8.127256888510552280e-01
8.498512366083083691e+01,1.816806240999278010e-01,5.849864314515803576e-01
6.903518080287251735e+01,2.617408117405602974e-01,8.987903785837553228e-01
9.580590749942074069e+01,1.393750531291046701e-01,4.536543883995300952e-01
8.641045695382938163e+01,1.678798143296286738e-01,5.731468120334810568e-01
8.628375354101964945e+01,2.001012472089196415e-01,5.232512968352954763e-01
7.214076574437299882e+01,2.826292882726067490e-01,7.635867901366355515e-01
8.538487670531651474e+01,1.714466862624721699e-01,5.868276335456511505e-01
6.699209453579955209e+01,2.777531922721071522e-01,9.528282041560962590e-01
9.365856583232834964e+01,1.638547720554366927e-01,4.602996126788532205e-01
8.248980249444203139e+01,2.047691556287939696e-01,6.040424487009212751e-01
7.696106632850231222e+01,2.517373184583505674e-01,6.591179759548161377e-01
7.013955367985190037e+01,2.529229567443023186e-01,8.642887516451054353e-01
9.722863434681872263e+01,1.437242254656040941e-01,4.401614179636516577e-01
6.901183129405902150e+01,3.031048806400358786e-01,8.249164164368709695e-01
8.180635460858607644e+01,1.979530970137067247e-01,6.284629695918234615e-01
6.616689205845833044e+01,3.400958235360340698e-01,8.956841371032379095e-01
9.528501954294422660e+01,1.614245009417031862e-01,4.305421117709210543e-01
6.645500740918849658e+01,3.177495235050581401e-01,9.002032626738198928e-01
7.467350295203469557e+01,2.378936494467419061e-01,7.537590240599958413e-01
8.476799714688191045e+01,2.040688719898643977e-01,5.441337811697258831e-01
8.157526351509810070e+01,2.227040495654911412e-01,5.922657865798082177e-01
7.821877855544883573e+01,2.043108218143208088e-01,6.926299334026001508e-01
8.257719093997360460e+01,2.153433419005840455e-01,5.732481618625959729e-01
8.874038104364066726e+01,1.583844915065588110e-01,5.396003664712279990e-01
