7.010845698998303988e+01,3.160093621865978641e-01,7.680750781881612310e-01
6.995376020216212964e+01,2.906117637432614753e-01,8.379978830258070222e-01
7.172339371661377072e+01,2.718589938049244537e-01,7.673968196340918979e-01
7.139603844744431171e+01,2.515192954161499794e-01,8.091584503434405828e-01
7.227553634974037777e+01,2.794881044983454355e-01,7.427828393892136338e-01
7.321539341358919728e+01,2.293308821461927383e-01,7.898219314866473661e-01
7.091968765025210075e+01,2.418908843896041549e-01,8.478275556928762668e-01
7.105500359845616742e+01,2.988193370578806629e-01,7.605972592985232872e-01
7.086962902867951186e+01,2.994848297184011243e-01,7.662344513715599881e-01
7.215942869682724847e+01,2.797701250727494537e-01,7.729398835428117343e-01
7.127915082724972251e+01,2.969972962210474243e-01,7.713656818204399634e-01
7.020668042817528942e+01,2.621252259238822657e-01,8.649239090756926096e-01
7.120357903660529075e+01,2.708132008623082010e-01,8.196200540398069778e-01
7.143974965298930613e+01,2.424325447978725734e-01,8.450143570775210389e-01
7.325892858060724677e+01,2.604472161792894536e-01,7.393002183526737880e-01
7.258756270413290679e+01,2.852502870679423097e-01,7.453257898247571678e-01
7.270477058664276626e+01,2.481386415193798933e-01,8.015566966957221595e-01
7.297949105196475728e+01,2.421450867888891301e-01,7.757805449347824345e-01
7.298385856221332801e+01,2.631345353582306146e-01,7.441449263211523668e-01
7.381950787451921769e+01,2.278684371833249178e-01,7.904667680844138511e-01
6.982486912019817282e+01,3.047197174154221977e-01,8.123742050628113276e-01
7.046861542898065522e+01,3.045175977247991383e-01,7.789914794225039074e-01
7.005038570220774830e+01,2.508314002713251667e-01,8.777309798862040768e-01
7.112782256304555517e+01,2.631171885394839594e-01,8.037958612887156074e-01
7.334155786198972748e+01,2.810919452790766604e-01,7.203692286453617921e-01
7.098439548485315242e+01,2.637438531124029484e-01,8.357807667280346964e-01
7.231910718593617560e+01,2.887990741656925597e-01,7.429985592953609608e-01
7.035391339753665818e+01,2.641659999183817997e-01,8.560831995009375861e-01
7.299807420745628406e+01,2.813865792327646664e-01,7.361134643184504833e-01
7.238257706042270456e+01,2.839839260162117518e-01,7.402965800814084174e-01
7.255986420416067517e+01,2.334350770154940136e-01,8.117359876822177744e-01
6.959323165478238593e+01,3.017731612357669735e-01,8.053688963218669228e-01
7.283580454702118345e+01,2.356891516824410893e-01,8.089554894517170247e-01
7.231486883978610081e+01,2.449475500204458811e-01,8.155468663587028821e-01
7.116963041130111378e+01,2.772604988433413631e-01,8.094188917396851757e-01
7.210194381958288545e+01,2.886970455279210812e-01,7.513113555837385160e-01
7.084940192294607186e+01,2.455598777389916831e-01,8.534553810233345139e-01
7.111462846001376192e+01,2.753391436380427382e-01,7.877879761150897719e-01
7.178923187629675340e+01,2.597054351121647620e-01,7.880392304765889699e-01
7.248411043376611929e+01,2.401501236346622048e-01,8.144079672808214321e-01
