6.758106541912086129e+01,3.534311441079709404e-01,7.253858632230683057e-01
6.918162268706164753e+01,3.178308037989771573e-01,7.372473634338192472e-01
7.424606101555797011e+01,2.755633373827238164e-01,6.317587161161296594e-01
7.769947721705152333e+01,2.530125922861563015e-01,5.708421950440554227e-01
6.985027796733388072e+01,3.284236290992025853e-01,6.845994820547645077e-01
5.833937239807315223e+01,4.571045223516299605e-01,9.905017447994008961e-01
7.647427765899634267e+01,2.727566016587102959e-01,5.798481371607090429e-01
6.063092000121310576e+01,4.139310576968278088e-01,9.505887884019543765e-01
6.503978496987534186e+01,3.760889427964582143e-01,7.861897411910739875e-01
6.380862391223088537e+01,3.812986700950262708e-01,8.302081318628723450e-01
7.204755448245893490e+01,2.982726742202014836e-01,6.531072601689537072e-01
7.126809723983068068e+01,3.013012419848399848e-01,6.926054460540500557e-01
9.248930361453005844e+01,1.860981962191119166e-01,3.975162358170575838e-01
9.499338698455750318e+01,1.755291900848121034e-01,3.797242615549041300e-01
6.120220650476137081e+01,4.077312119272350488e-01,9.375730159644278805e-01
6.845298501479977915e+01,3.251856180508824190e-01,7.446560010281401132e-01
9.788539273995779411e+01,1.661388425089405929e-01,3.476927676452066795e-01
9.166258356869846580e+01,1.848648295145852161e-01,4.025397636540569146e-01
9.511380264189432410e+01,1.702912857122327595e-01,3.878448796549842648e-01
8.268434394303557156e+01,2.315845432414174732e-01,4.878729731331488129e-01
9.619183458687705013e+01,1.708226729466295890e-01,3.607389494009096143e-01
6.263940373546746798e+01,3.892333932163880572e-01,8.834985013881542226e-01
6.517103026216240380e+01,3.626313165441723552e-01,8.044121286059140452e-01
7.327083877489035046e+01,2.947549564214282380e-01,6.385409996846997949e-01
6.033792978396949280e+01,4.352757414973091876e-01,9.160783445093195754e-01
5.929464040230401167e+01,4.471652333552887382e-01,9.524949904231793107e-01
6.209912759558137907e+01,4.038990526429960815e-01,9.036299833651346702e-01
6.554560607955390594e+01,3.664452027770332965e-01,8.028645322187272226e-01
6.635855043082011662e+01,3.466752871476061482e-01,7.893475356005070775e-01
6.174323147194347428e+01,4.187521177466922429e-01,8.781240829260610337e-01
9.628226833142990415e+01,1.709023084528672742e-01,3.688552194967286701e-01
9.290179898298612216e+01,1.768780501606798672e-01,4.040586262252244820e-01
6.529800042196973209e+01,3.667652560387367200e-01,7.890739904760453172e-01
8.380037039072892924e+01,2.271480578778918291e-01,4.799774161758165736e-01
5.940805621835030337e+01,4.361478850930963769e-01,9.930883903496829923e-01
8.973406172746874176e+01,1.914229241113020730e-01,4.350830557623552308e-01
7.217266676124562252e+01,3.033888372681445844e-01,6.416492575175843927e-01
6.091822110982679561e+01,4.122009069302425832e-01,9.439526131911304407e-01
8.194857784780833754e+01,2.327912211426092781e-01,5.012566479344044978e-01
6.498560602772130324e+01,3.662436363055798783e-01,8.057851396551737322e-01
7.092286497297519077e+01,3.147678538753564959e-01,6.799607582065757549e-01
7.415726632590234146e+01,2.887723432611731256e-01,6.189243727251296789e-01
5.886371326142081273e+01,4.604071683805804893e-01,9.687938771283821637e-01
6.068401918358339486e+01,4.328052007615945662e-01,9.165554626748693146e-01
8.330831713196666044e+01,2.219779908843608207e-01,4.929165702149225781e-01
5.978892734470234416e+01,4.389913917873771165e-01,9.671341435831919409e-01
5.959000683980308111e+01,4.369370420812728195e-01,9.551449771701097102e-01
6.884182497761355535e+01,3.364851950926498469e-01,7.100842616410260044e-01
6.160434760600755766e+01,4.031100728723443494e-01,9.130577167080875522e-01
